"TOA5","JTU_01_PT_53","CR200X","No_SN","CR200X.Std.02","JTU_precipitacion.CR2","35128","Precip"
"TIMESTAMP","RECORD","lluvia_mm_Tot"
"TS","RN","mm"
"","","Tot"
"2015-01-14 09:50:00",98479,0
"2015-01-14 09:55:00",98480,0
"2015-01-14 10:00:00",98481,0
"2015-01-14 10:05:00",98482,0
"2015-01-14 10:10:00",98483,0
"2015-01-14 10:15:00",98484,0
"2015-01-14 10:20:00",98485,0
"2015-01-14 10:25:00",98486,0
"2015-01-14 10:30:00",98487,0
"2015-01-14 10:35:00",98488,0
"2015-01-14 10:40:00",98489,0
"2015-01-14 10:45:00",98490,0
"2015-01-14 10:50:00",98491,0
"2015-01-14 10:55:00",98492,0
"2015-01-14 11:00:00",98493,0
"2015-01-14 11:05:00",98494,0
"2015-01-14 11:10:00",98495,0
"2015-01-14 11:15:00",98496,0
"2015-01-14 11:20:00",98497,0
"2015-01-14 11:25:00",98498,0
"2015-01-14 11:30:00",98499,0
"2015-01-14 11:35:00",98500,0
"2015-01-14 11:40:00",98501,0
"2015-01-14 11:45:00",98502,0
"2015-01-14 11:50:00",98503,0
"2015-01-14 11:55:00",98504,0
"2015-01-14 12:00:00",98505,0
"2015-01-14 12:05:00",98506,0
"2015-01-14 12:10:00",98507,0
"2015-01-14 12:15:00",98508,0
"2015-01-14 12:20:00",98509,0
"2015-01-14 12:25:00",98510,0
"2015-01-14 12:30:00",98511,0
"2015-01-14 12:35:00",98512,0
"2015-01-14 12:40:00",98513,0
"2015-01-14 12:45:00",98514,0
"2015-01-14 12:50:00",98515,0
"2015-01-14 12:55:00",98516,0
"2015-01-14 13:00:00",98517,0
"2015-01-14 13:05:00",98518,0
"2015-01-14 13:10:00",98519,0
"2015-01-14 13:15:00",98520,0
"2015-01-14 13:20:00",98521,0
"2015-01-14 13:25:00",98522,0
"2015-01-14 13:30:00",98523,0
"2015-01-14 13:35:00",98524,0
"2015-01-14 13:40:00",98525,0
"2015-01-14 13:45:00",98526,0
"2015-01-14 13:50:00",98527,0
"2015-01-14 13:55:00",98528,0
"2015-01-14 14:00:00",98529,0
"2015-01-14 14:05:00",98530,0
"2015-01-14 14:10:00",98531,0
"2015-01-14 14:15:00",98532,0
"2015-01-14 14:20:00",98533,0
"2015-01-14 14:25:00",98534,0
"2015-01-14 14:30:00",98535,0
"2015-01-14 14:35:00",98536,0
"2015-01-14 14:40:00",98537,0
"2015-01-14 14:45:00",98538,0
"2015-01-14 14:50:00",98539,0
"2015-01-14 14:55:00",98540,0
"2015-01-14 15:00:00",98541,0
"2015-01-14 15:05:00",98542,0
"2015-01-14 15:10:00",98543,0
"2015-01-14 15:15:00",98544,0
"2015-01-14 15:20:00",98545,0
"2015-01-14 15:25:00",98546,0
"2015-01-14 15:30:00",98547,0
"2015-01-14 15:35:00",98548,0
"2015-01-14 15:40:00",98549,0
"2015-01-14 15:45:00",98550,0
"2015-01-14 15:50:00",98551,0
"2015-01-14 15:55:00",98552,0
"2015-01-14 16:00:00",98553,0
"2015-01-14 16:05:00",98554,0
"2015-01-14 16:10:00",98555,0
"2015-01-14 16:15:00",98556,0
"2015-01-14 16:20:00",98557,0
"2015-01-14 16:25:00",98558,0
"2015-01-14 16:30:00",98559,0
"2015-01-14 16:35:00",98560,0
"2015-01-14 16:40:00",98561,0
"2015-01-14 16:45:00",98562,0
"2015-01-14 16:50:00",98563,0
"2015-01-14 16:55:00",98564,0
"2015-01-14 17:00:00",98565,0
"2015-01-14 17:05:00",98566,0
"2015-01-14 17:10:00",98567,0
"2015-01-14 17:15:00",98568,0
"2015-01-14 17:20:00",98569,0
"2015-01-14 17:25:00",98570,0
"2015-01-14 17:30:00",98571,0
"2015-01-14 17:35:00",98572,0
"2015-01-14 17:40:00",98573,0
"2015-01-14 17:45:00",98574,0
"2015-01-14 17:50:00",98575,0
"2015-01-14 17:55:00",98576,0
"2015-01-14 18:00:00",98577,0
"2015-01-14 18:05:00",98578,0
"2015-01-14 18:10:00",98579,0
"2015-01-14 18:15:00",98580,0
"2015-01-14 18:20:00",98581,0
"2015-01-14 18:25:00",98582,0
"2015-01-14 18:30:00",98583,0
"2015-01-14 18:35:00",98584,0
"2015-01-14 18:40:00",98585,0
"2015-01-14 18:45:00",98586,0
"2015-01-14 18:50:00",98587,0
"2015-01-14 18:55:00",98588,0
"2015-01-14 19:00:00",98589,0
"2015-01-14 19:05:00",98590,0
"2015-01-14 19:10:00",98591,0
"2015-01-14 19:15:00",98592,0
"2015-01-14 19:20:00",98593,0
"2015-01-14 19:25:00",98594,0
"2015-01-14 19:30:00",98595,0
"2015-01-14 19:35:00",98596,0
"2015-01-14 19:40:00",98597,0
"2015-01-14 19:45:00",98598,0
"2015-01-14 19:50:00",98599,0
"2015-01-14 19:55:00",98600,0
"2015-01-14 20:00:00",98601,0
"2015-01-14 20:05:00",98602,0
"2015-01-14 20:10:00",98603,0
"2015-01-14 20:15:00",98604,0
"2015-01-14 20:20:00",98605,0
"2015-01-14 20:25:00",98606,0
"2015-01-14 20:30:00",98607,0
"2015-01-14 20:35:00",98608,0
"2015-01-14 20:40:00",98609,0
"2015-01-14 20:45:00",98610,0
"2015-01-14 20:50:00",98611,0
"2015-01-14 20:55:00",98612,0
"2015-01-14 21:00:00",98613,0
"2015-01-14 21:05:00",98614,0
"2015-01-14 21:10:00",98615,0
"2015-01-14 21:15:00",98616,0
"2015-01-14 21:20:00",98617,0
"2015-01-14 21:25:00",98618,0
"2015-01-14 21:30:00",98619,0
"2015-01-14 21:35:00",98620,0
"2015-01-14 21:40:00",98621,0
"2015-01-14 21:45:00",98622,0
"2015-01-14 21:50:00",98623,0
"2015-01-14 21:55:00",98624,0
"2015-01-14 22:00:00",98625,0
"2015-01-14 22:05:00",98626,0
"2015-01-14 22:10:00",98627,0
"2015-01-14 22:15:00",98628,0
"2015-01-14 22:20:00",98629,0
"2015-01-14 22:25:00",98630,0
"2015-01-14 22:30:00",98631,0
"2015-01-14 22:35:00",98632,0
"2015-01-14 22:40:00",98633,0
"2015-01-14 22:45:00",98634,0
"2015-01-14 22:50:00",98635,0
"2015-01-14 22:55:00",98636,0
"2015-01-14 23:00:00",98637,0
"2015-01-14 23:05:00",98638,0
"2015-01-14 23:10:00",98639,0
"2015-01-14 23:15:00",98640,0
"2015-01-14 23:20:00",98641,0
"2015-01-14 23:25:00",98642,0
"2015-01-14 23:30:00",98643,0
"2015-01-14 23:35:00",98644,0
"2015-01-14 23:40:00",98645,0
"2015-01-14 23:45:00",98646,0
"2015-01-14 23:50:00",98647,0
"2015-01-14 23:55:00",98648,0
"2015-01-15 00:00:00",98649,0
"2015-01-15 00:05:00",98650,0
"2015-01-15 00:10:00",98651,0
"2015-01-15 00:15:00",98652,0
"2015-01-15 00:20:00",98653,0
"2015-01-15 00:25:00",98654,0
"2015-01-15 00:30:00",98655,0
"2015-01-15 00:35:00",98656,0
"2015-01-15 00:40:00",98657,0
"2015-01-15 00:45:00",98658,0
"2015-01-15 00:50:00",98659,0
"2015-01-15 00:55:00",98660,0
"2015-01-15 01:00:00",98661,0
"2015-01-15 01:05:00",98662,0
"2015-01-15 01:10:00",98663,0
"2015-01-15 01:15:00",98664,0
"2015-01-15 01:20:00",98665,0
"2015-01-15 01:25:00",98666,0
"2015-01-15 01:30:00",98667,0
"2015-01-15 01:35:00",98668,0
"2015-01-15 01:40:00",98669,0
"2015-01-15 01:45:00",98670,0
"2015-01-15 01:50:00",98671,0
"2015-01-15 01:55:00",98672,0
