"Título de trazado: JTU_01_PT_22"
"N.º";"Fecha Tiempo, GMT-05:00";"Event, mm (LGR S/N: 10390585, SEN S/N: 10390585)";"Final de archivo (LGR S/N: 10390585)"
1;09/04/14 11:11:38;0.0;
2;15/04/14 20:47:32;0.1;
3;15/04/14 22:00:24;0.2;
4;15/04/14 22:11:45;0.3;
5;15/04/14 22:21:20;0.4;
6;15/04/14 22:53:12;0.5;
7;15/04/14 23:00:55;0.6;
8;15/04/14 23:06:48;0.7;
9;15/04/14 23:11:30;0.8;
10;15/04/14 23:13:15;0.9;
11;15/04/14 23:14:42;1.0;
12;15/04/14 23:15:59;1.1;
13;15/04/14 23:16:58;1.2;
14;15/04/14 23:17:56;1.3;
15;15/04/14 23:18:54;1.4;
16;15/04/14 23:20:10;1.5;
17;15/04/14 23:21:30;1.6;
18;15/04/14 23:22:54;1.7;
19;15/04/14 23:23:58;1.8;
20;15/04/14 23:25:38;1.9;
21;15/04/14 23:26:59;2.0;
22;15/04/14 23:28:25;2.1;
23;15/04/14 23:29:23;2.2;
24;15/04/14 23:30:25;2.3;
25;15/04/14 23:31:22;2.4;
26;15/04/14 23:32:31;2.5;
27;15/04/14 23:33:54;2.6;
28;15/04/14 23:35:11;2.7;
29;15/04/14 23:37:14;2.8;
30;15/04/14 23:39:32;2.9;
31;15/04/14 23:42:16;3.0;
32;15/04/14 23:45:13;3.1;
33;15/04/14 23:49:20;3.2;
34;15/04/14 23:53:10;3.3;
35;15/04/14 23:56:37;3.4;
36;15/04/14 23:58:25;3.5;
37;16/04/14 00:00:43;3.6;
38;16/04/14 00:04:45;3.7;
39;16/04/14 00:07:56;3.8;
40;16/04/14 00:09:47;3.9;
41;16/04/14 00:11:27;4.0;
42;16/04/14 00:12:50;4.1;
43;16/04/14 00:14:07;4.2;
44;16/04/14 00:15:25;4.3;
45;16/04/14 00:16:29;4.4;
46;16/04/14 00:17:34;4.5;
47;16/04/14 00:18:45;4.6;
48;16/04/14 00:20:07;4.7;
49;16/04/14 00:21:00;4.8;
50;16/04/14 00:21:53;4.9;
51;16/04/14 00:22:40;5.0;
52;16/04/14 00:23:56;5.1;
53;16/04/14 00:26:05;5.2;
54;16/04/14 00:28:25;5.3;
55;16/04/14 00:31:32;5.4;
56;16/04/14 00:36:07;5.5;
57;16/04/14 00:44:42;5.6;
58;16/04/14 00:50:45;5.7;
59;16/04/14 00:55:22;5.8;
60;16/04/14 01:07:06;5.9;
61;16/04/14 01:12:36;6.0;
62;16/04/14 01:23:21;6.1;
63;16/04/14 01:44:07;6.2;
64;16/04/14 02:17:49;6.3;
65;16/04/14 02:24:20;6.4;
66;16/04/14 02:49:23;6.5;
67;16/04/14 04:19:03;6.6;
68;16/04/14 04:31:03;6.7;
69;16/04/14 04:45:20;6.8;
70;16/04/14 05:30:35;6.9;
71;16/04/14 05:37:20;7.0;
72;16/04/14 05:43:27;7.1;
73;16/04/14 05:50:40;7.2;
74;16/04/14 06:00:45;7.3;
75;16/04/14 06:06:54;7.4;
76;16/04/14 06:12:34;7.5;
77;16/04/14 06:20:05;7.6;
78;16/04/14 06:43:06;7.7;
79;16/04/14 14:07:50;7.8;
80;16/04/14 14:48:36;7.9;
81;16/04/14 16:16:40;8.0;
82;16/04/14 16:24:36;8.1;
83;16/04/14 16:33:59;8.2;
84;16/04/14 16:45:01;8.3;
85;16/04/14 16:50:58;8.4;
86;16/04/14 16:53:20;8.5;
87;16/04/14 16:55:04;8.6;
88;16/04/14 16:59:50;8.7;
89;16/04/14 17:03:22;8.8;
90;19/04/14 00:29:34;8.9;
91;19/04/14 00:35:17;9.0;
92;19/04/14 00:38:38;9.1;
93;19/04/14 00:46:28;9.2;
94;19/04/14 03:36:30;9.3;
95;19/04/14 13:14:28;9.4;
96;20/04/14 05:48:26;9.5;
97;20/04/14 07:03:05;9.6;
98;20/04/14 13:54:17;9.7;
99;20/04/14 14:01:47;9.8;
100;21/04/14 20:38:43;9.9;
101;21/04/14 20:39:30;10.0;
102;21/04/14 20:43:11;10.1;
103;21/04/14 20:45:37;10.2;
104;21/04/14 20:45:49;10.3;
105;21/04/14 20:47:47;10.4;
106;21/04/14 20:49:09;10.5;
107;21/04/14 20:50:38;10.6;
108;21/04/14 20:52:07;10.7;
109;21/04/14 20:53:25;10.8;
110;21/04/14 20:56:22;10.9;
111;21/04/14 21:04:10;11.0;
112;21/04/14 22:12:42;11.1;
113;24/04/14 07:38:58;11.2;
114;24/04/14 07:46:14;11.3;
115;24/04/14 07:59:32;11.4;
116;24/04/14 08:04:06;11.5;
117;24/04/14 08:08:29;11.6;
118;24/04/14 08:11:23;11.7;
119;24/04/14 08:13:17;11.8;
120;24/04/14 08:15:29;11.9;
121;24/04/14 08:17:02;12.0;
122;24/04/14 08:18:41;12.1;
123;24/04/14 08:20:52;12.2;
124;24/04/14 08:24:03;12.3;
125;24/04/14 08:26:53;12.4;
126;24/04/14 08:33:14;12.5;
127;24/04/14 08:38:26;12.6;
128;24/04/14 08:41:09;12.7;
129;24/04/14 08:43:41;12.8;
130;24/04/14 08:46:12;12.9;
131;24/04/14 08:48:26;13.0;
132;24/04/14 08:50:28;13.1;
133;24/04/14 08:52:26;13.2;
134;24/04/14 08:55:58;13.3;
135;24/04/14 09:00:31;13.4;
136;24/04/14 09:03:49;13.5;
137;24/04/14 09:07:20;13.6;
138;24/04/14 09:11:48;13.7;
139;24/04/14 09:17:06;13.8;
140;24/04/14 09:21:00;13.9;
141;24/04/14 09:23:26;14.0;
142;24/04/14 09:25:54;14.1;
143;24/04/14 09:27:35;14.2;
144;24/04/14 09:28:58;14.3;
145;24/04/14 09:30:37;14.4;
146;24/04/14 09:33:21;14.5;
147;24/04/14 09:35:47;14.6;
148;24/04/14 09:38:45;14.7;
149;24/04/14 09:43:44;14.8;
150;24/04/14 09:52:05;14.9;
151;24/04/14 10:02:21;15.0;
152;24/04/14 10:10:57;15.1;
153;24/04/14 10:15:01;15.2;
154;24/04/14 10:30:03;15.3;
155;24/04/14 10:45:51;15.4;
156;24/04/14 10:49:42;15.5;
157;24/04/14 10:52:39;15.6;
158;24/04/14 11:06:30;15.7;
159;24/04/14 11:15:17;15.8;
160;24/04/14 11:18:20;15.9;
161;24/04/14 11:21:00;16.0;
162;24/04/14 11:25:15;16.1;
163;24/04/14 11:28:17;16.2;
164;24/04/14 11:30:49;16.3;
165;24/04/14 11:32:48;16.4;
166;24/04/14 11:34:32;16.5;
167;24/04/14 11:36:54;16.6;
168;24/04/14 11:39:53;16.7;
169;24/04/14 11:48:47;16.8;
170;24/04/14 11:53:06;16.9;
171;24/04/14 11:58:16;17.0;
172;24/04/14 12:02:46;17.1;
173;24/04/14 12:07:16;17.2;
174;24/04/14 12:14:26;17.3;
175;24/04/14 12:16:58;17.4;
176;24/04/14 12:20:07;17.5;
177;24/04/14 12:22:36;17.6;
178;24/04/14 12:30:51;17.7;
179;24/04/14 12:45:35;17.8;
180;24/04/14 17:32:55;17.9;
181;24/04/14 17:36:28;18.0;
